"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DYHF","DYTS","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","WindEquipmentChangeDate"
"72793024233","2020-09-10T08:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.01","51","74",,,,,"45",,"CLR:00","29.54","10.00","61","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08909/10/20 08:53:02 METAR KSEA 101653Z 00000KT 10SM CLR 23/11 A3001 RMK A02 SLPNO T02330106","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-10T09:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","52","78",,,,,"40",,"CLR:00","29.53","10.00","63","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08909/10/20 09:53:02 METAR KSEA 101753Z 00000KT 10SM CLR 26/11 A3000 RMK A02 SLPNO T02560111","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-10T10:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52","78",,,,,"40",,,"29.52","9.94","63","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN05272793 32966 00000 10256 20111 39996 91753 555 91018=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-10T10:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","53","81",,,,,"38",,"CLR:00","29.52","10.00","64","290",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08909/10/20 10:53:02 METAR KSEA 101853Z 29004KT 10SM CLR 27/12 A2999 RMK A02 SLPNO T02720117","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-10T11:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","52","83",,,,,"34",,"CLR:00","29.50","10.00","64","290",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08909/10/20 11:53:02 METAR KSEA 101953Z 29007KT 10SM CLR 28/11 A2997 RMK A02 SLPNO T02830111","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-10T12:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","45","87",,,,,"23",,"CLR:00","29.50","10.00","63","310",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08909/10/20 12:53:02 METAR KSEA 102053Z 31007KT 10SM CLR 31/07 A2997 RMK A02 SLPNO T03060072","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-10T13:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","45","88","0.00",,,,"22",,"CLR:00","29.48","10.00","63","310",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08909/10/20 13:53:02 METAR KSEA 102153Z 31007KT 10SM CLR 31/07 A2995 RMK A02 SLPNO T03110072","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-10T14:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","44","91","0.00",,,,"20",,"CLR:00","29.47","10.00","64","010",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08909/10/20 14:53:02 METAR KSEA 102253Z 01009KT 10SM CLR 33/07 A2994 RMK A02 SLPNO T03280067","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-10T15:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET05409/10/20 15:53:02 METAR KSEA 102353Z      KT RVRNO RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-10T16:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"230",,"61s",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN02872793 35/// 92353 555 91100=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-10T16:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","43","86","0.00",,,,"22",,"CLR:00","29.45","7.00","62","350",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08809/10/20 16:53:01 METAR KSEA 110053Z 35011KT 7SM CLR 30/06 A2992 RMK A02 SLPNO T03000061","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-10T17:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","47","83","0.00",,,,"28",,"CLR:00","29.45","7.00","62","360",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08809/10/20 17:53:01 METAR KSEA 110153Z 36005KT 7SM CLR 28/08 A2992 RMK A02 SLPNO T02830083","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-10T18:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","48","79","0.00",,,,"34",,"CLR:00","29.45","10.00","61","340",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08909/10/20 18:53:01 METAR KSEA 110253Z 34003KT 10SM CLR 26/09 A2992 RMK A02 SLPNO T02610089","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-10T19:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","49","75","0.00",,,,"40",,"CLR:00","29.47","10.00","60","330",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08909/10/20 19:53:02 METAR KSEA 110353Z 33003KT 10SM CLR 24/09 A2994 RMK A02 SLPNO T02390094","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-10T20:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","48","74","0.00",,,,"40",,"CLR:00","29.48","10.00","59","340",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08909/10/20 20:53:02 METAR KSEA 110453Z 34003KT 10SM CLR 23/09 A2995 RMK A02 SLPNO T02330089","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-10T21:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","50","66","0.00",,,,"56",,"CLR:00","29.50","10.00","57","200",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08909/10/20 21:53:02 METAR KSEA 110553Z 20004KT 10SM CLR 19/10 A2997 RMK A02 SLPNO T01890100","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-10T22:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50","66",,,,,"56",,,"29.49","9.94","57","200",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN05272793 32966 02004 10189 20100 39986 90553 555 91106=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-10T22:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","51","65","0.00",,,,"61",,"CLR:00","29.51","7.00","57","180",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08809/10/20 22:53:02 METAR KSEA 110653Z 18007KT 7SM CLR 18/11 A2998 RMK A02 SLPNO T01830106","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-10T23:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.01","53","61","0.00","FU:3 |FU |FU",,,"75",,"CLR:00","29.54","5.00","57","190",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09109/10/20 23:53:02 METAR KSEA 110753Z 19007KT 5SM FU CLR 16/12 A3001 RMK A02 SLPNO T01610117","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-10T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,"49","76","44","30.08","29.50","60","6.3","11","13.2","0","91","61",,"2237","0.00","0","0.0","350","13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD54724 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  WEATHER(CODE):8  24 HR MAX TEMP (F): 9124 HR MIN TEMP (F): 61AVERAGE STATION PRESSURE(D):29.502  FASTEST 2MIN SPEED (MPH): 13FASTEST 2MIN DIR (DEG):350 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 6.3 24 HR AVG TEMP (F): 76DEPART FROM NORMAL: 13  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS: 11 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):    M    M    M    M    M    M    M    M    M    M    M    M     0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0541","1830","2007-05-17"
"72793024233","2020-09-11T00:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","53","59",,"FU:3 |FU |FU",,,"81",,"CLR:00","29.56","5.00","56","200",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09109/11/20 00:53:02 METAR KSEA 110853Z 20009KT 5SM FU CLR 15/12 A3003 RMK A02 SLPNO T01500117","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-11T01:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","52","57",,"FU:3 |FU |FU",,,"83",,"CLR:00","29.57","5.00","54","200",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09109/11/20 01:53:02 METAR KSEA 110953Z 20007KT 5SM FU CLR 14/11 A3004 RMK A02 SLPNO T01390111","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-11T02:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","52","56",,"FU:3 |FU |FU",,,"87",,"CLR:00","29.58","5.00","54","170",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09109/11/20 02:53:02 METAR KSEA 111053Z 17006KT 5SM FU CLR 13/11 A3005 RMK A02 SLPNO T01330111","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-11T03:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","52","54",,"FU:3 |FU |FU",,,"94",,"CLR:00","29.58","5.00","53","190",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09109/11/20 03:53:02 METAR KSEA 111153Z 19006KT 5SM FU CLR 12/11 A3005 RMK A02 SLPNO T01210111","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-11T04:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52","54",,"||FU",,,"94",,,"29.57","4.97","53","190",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN05872793 31958 01906 10121 20111 30013 704// 91153 555 91112=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-11T04:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","52","54",,"FU:3 |FU |FU",,,"93",,"CLR:00","29.59","5.00","53","200",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09109/11/20 04:53:02 METAR KSEA 111253Z 20006KT 5SM FU CLR 12/11 A3006 RMK A02 SLPNO T01220111","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-11T05:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.07","51","53",,"FU:3 HZ:7 |FU |FU HZ",,,"93",,"BKN:07 250","29.60","3.00","52","200",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09709/11/20 05:53:02 METAR KSEA 111353Z 20005KT 3SM FU HZ BKN250 12/11 A3007 RMK A02 SLPNO T01170106","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-11T06:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","52","55",,"FU:3 HZ:7 |FU |FU HZ",,,"90",,"BKN:07 250","29.61","3.00","53","200",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09709/11/20 06:53:02 METAR KSEA 111453Z 20006KT 3SM FU HZ BKN250 13/11 A3008 RMK A02 SLPNO T01280111","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-11T07:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","52","55",,"FU:3 HZ:7 |FU |FU HZ",,,"90",,"BKN:07 250","29.62","3.00","53","200",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09709/11/20 07:53:02 METAR KSEA 111553Z 20006KT 3SM FU HZ BKN250 13/11 A3009 RMK A02 SLPNO T01280111","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-11T08:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","52","58",,"FU:3 HZ:7 |FU |FU HZ",,,"81",,"BKN:07 250","29.62","2.00","55","190",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09709/11/20 08:53:01 METAR KSEA 111653Z 19005KT 2SM FU HZ BKN250 14/11 A3009 RMK A02 SLPNO T01440111","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-11T09:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","53","62",,"FU:3 HZ:7 |FU |FU HZ",,,"73",,"BKN:07 250","29.61","1.50","57","240",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10109/11/20 09:53:02 METAR KSEA 111753Z 24005KT 1 1/2SM FU HZ BKN250 17/12 A3008 RMK A02 SLPNO T01670117","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-11T10:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"53","62",,"||HZ",,,"73",,,"29.60","1.49","57","240",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06872793 31924 62405 10167 20117 30023 705// 91753 333 96005 555 91118=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-11T10:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.07","52","65",,"FU:3 HZ:7 |FU |FU HZ",,,"63",,"BKN:07 250","29.60","1.50","58","210",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10109/11/20 10:53:02 METAR KSEA 111853Z 21006KT 1 1/2SM FU HZ BKN250 18/11 A3007 RMK A02 SLPNO T01830111","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-11T11:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","51","67",,"FU:3 HZ:7 |FU |FU HZ",,,"57",,"BKN:07 250","29.58","1.50","58","220",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10109/11/20 11:53:02 METAR KSEA 111953Z 22005KT 1 1/2SM FU HZ BKN250 19/11 A3005 RMK A02 SLPNO T01940106","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-11T12:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","49","69",,,,,"49",,"OVC:08 25","29.57",,"58","220",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10809/11/20 12:53:02 METAR KSEA 112053Z 22007KT 1 SM FU HZ OVC025 21/09 A3004 RMK AO2 SLPNO FU OVC025 T02060094","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-11T13:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","50","71",,,,,"47",,"OVC:08 20","29.56",,"59","260",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10809/11/20 13:53:02 METAR KSEA 112153Z 26005KT 1 SM FU HZ OVC020 22/10 A3003 RMK AO2 SLPNO FU OVC020 T02170100","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-11T14:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.01","50","73",,"FU:3 HZ:7 |HZ FU |FU HZ",,,"44",,"OVC:08 22","29.54","1.50","60","240",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11109/11/20 14:53:02 METAR KSEA 112253Z 24005KT 1 1/2SM FU HZ OVC022 23/10 A3001 RMK AO2 SLPNO FU OVC022 T02280100","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-11T15:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","49","73",,"FU:3 HZ:7 |HZ FU |FU HZ",,,"43",,"OVC:08 22","29.53","1.50","59","240",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11109/11/20 15:53:02 METAR KSEA 112353Z 24005KT 1 1/2SM FU HZ OVC022 23/09 A3000 RMK AO2 SLPNO FU OVC022 T02280094","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-11T16:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"48","73",,"||HZ",,,"41",,"26","29.52","1.49","59","240",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06872793 31524 82405 10230 20090 39996 705// 92353 333 96005 555 91200=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-11T16:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","50","72",,"FU:3 HZ:7 |HZ FU |FU HZ",,,"46",,"OVC:08 23","29.52","1.50","60","190",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11109/11/20 16:53:01 METAR KSEA 120053Z 19005KT 1 1/2SM FU HZ OVC023 22/10 A2999 RMK AO2 SLPNO FU OVC023 T02220100","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-11T17:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","50","72",,"FU:3 HZ:7 |HZ FU |FU HZ",,,"46",,"OVC:08 24","29.51","1.50","60","240",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11109/11/20 17:53:01 METAR KSEA 120153Z 24006KT 1 1/2SM FU HZ OVC024 21/10 A2998 RMK AO2 SLPNO FU OVC024 T02210100","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-11T18:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","51","67",,"FU:3 HZ:7 |HZ FU |FU HZ",,,"57",,"OVC:08 25","29.52","1.50","58","230",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11109/11/20 18:53:01 METAR KSEA 120253Z 23005KT 1 1/2SM FU HZ OVC025 19/11 A2999 RMK AO2 SLPNO FU OVC025 T01940106","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-11T19:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.01","52","65",,"FU:3 HZ:7 |HZ FU |FU HZ",,,"63",,"OVC:08 28","29.54","2.00","58","250",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10709/11/20 19:53:02 METAR KSEA 120353Z 25005KT 2SM FU HZ OVC028 18/11 A3001 RMK AO2 SLPNO FU OVC028 T01830111","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-11T20:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.01","52","63",,"FU:3 HZ:7 |HZ FU |FU HZ",,,"68",,"OVC:08 29","29.54","2.00","57","250",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10709/11/20 20:53:02 METAR KSEA 120453Z 25008KT 2SM FU HZ OVC029 17/11 A3001 RMK AO2 SLPNO FU OVC029 T01720111","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-11T21:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","52","60",,"FU:3 HZ:7 |HZ FU |FU HZ",,,"75",,"OVC:08 29","29.55","2.00","56","220",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10709/11/20 21:53:02 METAR KSEA 120553Z 22005KT 2SM FU HZ OVC029 16/11 A3002 RMK AO2 SLPNO FU OVC029 T01560111","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-11T22:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52","61",,"||HZ",,,"72",,"26","29.54","1.99","56","220",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06872793 31532 82205 10160 20110 30003 705// 90553 333 96005 555 91206=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-11T22:42:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","52","59",,"FU:3 HZ:7 |HZ FU |FU HZ",,,"77",,"OVC:08 31","29.55","2.00","55","220",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10609/11/20 22:42:02 SPECI KSEA 120642Z 22004KT 2SM FU HZ OVC031 15/11 A3002 RMK AO2 SLPNO FU OVC031 T0150106","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
